regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000017427	ENSG00000140943	0.0408408	0.0598344	1	-nan
ENSG00000017427	ENSG00000141753	0.0177823	0.0427746	2	-nan
ENSG00000017427	ENSG00000142089	0.0283948	0.00396418	2	-nan
ENSG00000017427	ENSG00000142156	0.0293818	0.0496922	2	-nan
ENSG00000017427	ENSG00000142173	0.0338034	0.0413326	2	-nan
ENSG00000017427	ENSG00000142227	0.019766	0.0134546	1	-nan
ENSG00000017427	ENSG00000142910	1.22539e-05	0.00481657	1	-nan
ENSG00000017427	ENSG00000143320	5.93474e-06	-0.00533919	1	-nan
ENSG00000017427	ENSG00000143507	0.0110062	0.0187	1	-nan
ENSG00000017427	ENSG00000143514	0.0218052	0.0392314	1	-nan
ENSG00000017427	ENSG00000145012	0.0321894	0.0469078	1	-nan
ENSG00000017427	ENSG00000145050	8.82857e-05	0.0160623	1	-nan
ENSG00000017427	ENSG00000145247	0.0302842	-0.0168402	1	-nan
ENSG00000017427	ENSG00000145901	0.0277092	0.0185446	1	-nan
ENSG00000017427	ENSG00000147100	1.40339e-05	0.0132121	1	-nan
ENSG00000017427	ENSG00000147853	0.0256451	0.0120681	1	-nan
ENSG00000017427	ENSG00000149131	0.043828	0.0639391	1	-nan
ENSG00000017427	ENSG00000151150	0.026395	0.0393752	1	-nan
ENSG00000017427	ENSG00000152583	0.031873	0.0544093	2	-nan
ENSG00000017427	ENSG00000152689	6.75954e-06	0.00334907	1	-nan
ENSG00000017427	ENSG00000153071	7.16536e-08	-2.04055e-05	1	-nan
ENSG00000017427	ENSG00000153774	0.0352657	0.0117608	1	-nan
ENSG00000017427	ENSG00000153827	0.0325798	0.0355737	1	-nan
ENSG00000017427	ENSG00000154358	0.0111958	0.01199	1	-nan
ENSG00000017427	ENSG00000154764	0.0169876	0.0300551	1	-nan
ENSG00000017427	ENSG00000154856	0.0118016	0.0181607	2	-nan
ENSG00000017427	ENSG00000156113	0.0219202	0.0244094	1	-nan
ENSG00000017427	ENSG00000156284	7.39814e-06	0.000100397	1	-nan
ENSG00000017427	ENSG00000158470	0.0247648	0.0277019	1	-nan
ENSG00000017427	ENSG00000159147	5.16383e-06	0.0120869	1	-nan
ENSG00000017427	ENSG00000159403	0.0148187	0.0330639	2	-nan
ENSG00000017427	ENSG00000159873	0.0175133	0.0261333	1	-nan
ENSG00000017427	ENSG00000160932	0.0227343	-0.0141563	1	-nan
ENSG00000017427	ENSG00000161281	7.88085e-06	-0.00545582	1	-nan
ENSG00000017427	ENSG00000162496	0.0252816	0.0354894	2	-nan
ENSG00000017427	ENSG00000162734	0.026821	0.0187187	1	-nan
ENSG00000017427	ENSG00000163359	0.0175849	0.0267402	1	-nan
ENSG00000017427	ENSG00000163501	2.11996e-05	-0.00179355	1	-nan
ENSG00000017427	ENSG00000163814	0.0168798	0.018182	1	-nan
ENSG00000017427	ENSG00000164332	1.52877e-05	0.0106533	1	-nan
ENSG00000017427	ENSG00000164430	5.16383e-06	0.0111491	1	-nan
ENSG00000017427	ENSG00000164920	0.00829949	0.00927083	1	-nan
ENSG00000017427	ENSG00000165169	0.0280719	0.0341222	1	-nan
ENSG00000017427	ENSG00000165188	2.15934e-05	0.0117875	1	-nan
ENSG00000017427	ENSG00000165338	0.0118261	0.024486	1	-nan
ENSG00000017427	ENSG00000166140	7.49801e-05	0.0150691	1	-nan
ENSG00000017427	ENSG00000166165	0.0262141	0.0238653	2	-nan
ENSG00000017427	ENSG00000166833	0.0164112	0.0314443	1	-nan
ENSG00000017427	ENSG00000167434	9.91975e-07	-0.00960474	1	-nan
ENSG00000017427	ENSG00000167578	1.52097e-07	-0.000680297	1	-nan
ENSG00000017427	ENSG00000168209	0.0236037	-0.0248875	1	-nan
ENSG00000017427	ENSG00000168542	0.0485574	0.0570117	4	-nan
ENSG00000017427	ENSG00000171621	0.0223175	0.032162	1	-nan
ENSG00000017427	ENSG00000171848	4.26425e-05	0.00262672	1	-nan
ENSG00000017427	ENSG00000172716	9.91975e-07	0.009193	1	-nan
ENSG00000017427	ENSG00000173156	0.000123454	-0.00669559	1	-nan
ENSG00000017427	ENSG00000173193	0.0336596	0.0606143	1	-nan
ENSG00000017427	ENSG00000173212	2.35226e-05	-0.00537336	1	-nan
ENSG00000017427	ENSG00000173452	1.75958e-05	0.00229286	1	-nan
ENSG00000017427	ENSG00000173531	1.22539e-05	0.0110677	1	-nan
ENSG00000017427	ENSG00000173875	0.0256639	0.0344342	1	-nan
ENSG00000017427	ENSG00000173889	0.0202025	0.0324483	1	-nan
ENSG00000018408	ENSG00000276070	2.72022e-06	-0.0032455	1	-nan
ENSG00000018408	ENSG00000266412	0.200605	0.0683995	1	-nan
ENSG00000018408	ENSG00000244187	0.19361	-0.00976317	2	-nan
ENSG00000018408	ENSG00000236699	0.02395	0.0476462	1	-nan
ENSG00000018408	ENSG00000235162	0.174573	0.118712	1	-nan
ENSG00000018408	ENSG00000232810	0.0131851	0.0173891	1	-nan
ENSG00000018408	ENSG00000221869	0.175507	0.141434	1	-nan
ENSG00000018408	ENSG00000204323	0.0686058	0.0561783	1	-nan
ENSG00000018408	ENSG00000204138	0.202102	0.14153	2	-nan
ENSG00000018408	ENSG00000198900	0.258468	0.130213	1	-nan
ENSG00000018408	ENSG00000198898	0.28337	0.0797768	1	-nan
ENSG00000018408	ENSG00000198818	0.239653	0.0223456	1	-nan
ENSG00000018408	ENSG00000198721	0.159613	-0.014051	2	-nan
ENSG00000018408	ENSG00000197956	0.0929478	-0.045788	2	-nan
ENSG00000018408	ENSG00000197746	0.176354	-0.015302	2	-nan
ENSG00000018408	ENSG00000197461	0.0797432	0.0597041	1	-nan
ENSG00000018408	ENSG00000197345	0.230844	0.00561777	1	-nan
ENSG00000018408	ENSG00000197321	0.14034	0.102475	1	-nan
ENSG00000018408	ENSG00000197111	0.192115	0.0244768	1	-nan
ENSG00000018408	ENSG00000196878	0.0751322	0.0526449	2	-nan
ENSG00000018408	ENSG00000196776	0.199552	0.0695293	3	-nan
ENSG00000018408	ENSG00000196531	0.104558	-0.136305	1	-nan
ENSG00000018408	ENSG00000189143	0.0960135	0.0840368	1	-nan
ENSG00000018408	ENSG00000189060	0.103523	0.0496193	1	-nan
ENSG00000018408	ENSG00000186432	0.193013	0.110439	1	-nan
ENSG00000018408	ENSG00000184709	9.61479e-05	0.0112405	2	-nan
ENSG00000018408	ENSG00000184260	0.0350513	0.0380068	2	-nan
ENSG00000018408	ENSG00000183690	0.00728431	0.0230102	2	-nan
ENSG00000018408	ENSG00000183255	0.270269	0.066329	2	-nan
ENSG00000018408	ENSG00000182578	0.0103871	0.00874623	2	-nan
ENSG00000018408	ENSG00000182022	0.0161369	0.0337084	1	-nan
ENSG00000018408	ENSG00000181649	0.113167	0.0956936	1	-nan
ENSG00000018408	ENSG00000181467	0.135116	0.0965655	4	-nan
ENSG00000018408	ENSG00000180875	8.67536e-05	0.0204695	2	-nan
ENSG00000018408	ENSG00000180611	0.0269388	0.0451728	1	-nan
ENSG00000018408	ENSG00000179091	0.187556	-0.0314788	1	-nan
ENSG00000018408	ENSG00000178568	0.0856558	0.0814459	2	-nan
ENSG00000018408	ENSG00000178307	0.169926	0.0367011	1	-nan
ENSG00000018408	ENSG00000177707	0.044325	0.0299389	1	-nan
ENSG00000018408	ENSG00000177556	0.249873	-0.0171379	1	-nan
ENSG00000018408	ENSG00000177469	0.0732794	0.0362698	2	-nan
ENSG00000018408	ENSG00000177426	0.214846	0.0972639	1	-nan
ENSG00000018408	ENSG00000176485	0.0954032	0.0531724	1	-nan
ENSG00000018408	ENSG00000176473	0.0299681	0.027948	1	-nan
ENSG00000018408	ENSG00000175183	0.0862114	0.0647268	1	-nan
ENSG00000018408	ENSG00000174059	0.00014761	-0.00448396	1	-nan
ENSG00000018408	ENSG00000132669	0.126062	0.111031	1	-nan
ENSG00000018408	ENSG00000132205	0.0597037	0.0538272	1	-nan
ENSG00000018408	ENSG00000130827	0.0382219	0.041457	1	-nan
ENSG00000018408	ENSG00000130449	0.127419	0.110655	1	-nan
ENSG00000018408	ENSG00000130340	0.216979	0.162339	1	-nan
ENSG00000018408	ENSG00000129757	0.152917	0.0360552	3	-nan
ENSG00000018408	ENSG00000128050	0.139529	0.0187364	1	-nan
ENSG00000018408	ENSG00000127955	0.129935	0.0725343	1	-nan
ENSG00000018408	ENSG00000127666	0.084175	0.0711017	1	-nan
ENSG00000018408	ENSG00000125148	0.11251	-0.0159971	2	-nan
ENSG00000018408	ENSG00000124939	0.0500908	0.0946164	2	-nan
ENSG00000018408	ENSG00000124767	0.245118	0.0263702	2	-nan
ENSG00000018408	ENSG00000124172	0.140596	-0.128836	2	-nan
ENSG00000018408	ENSG00000123983	0.174304	0.0937337	1	-nan
ENSG00000018408	ENSG00000123384	0.0623183	0.0231159	1	-nan
ENSG00000018408	ENSG00000123136	0.139765	0.0350113	1	-nan
ENSG00000018408	ENSG00000122359	0.237104	0.13116	1	-nan
ENSG00000018408	ENSG00000120129	0.110783	0.0183111	1	-nan
ENSG00000018408	ENSG00000119125	0.0753336	0.0836709	3	-nan
ENSG00000018408	ENSG00000118898	0.105639	0.0849905	1	-nan
ENSG00000018408	ENSG00000118855	0.114643	0.0410943	1	-nan
ENSG00000018408	ENSG00000118503	0.0672928	0.122474	1	-nan
ENSG00000018408	ENSG00000118363	0.258368	0.00416407	2	-nan
ENSG00000018408	ENSG00000117632	0.111854	-0.0216265	1	-nan
ENSG00000018408	ENSG00000117525	0.0864915	0.0967749	1	-nan
ENSG00000018408	ENSG00000117519	0.163572	0.0621809	3	-nan
ENSG00000018408	ENSG00000117461	0.0295092	0.0388898	1	-nan
ENSG00000018408	ENSG00000117394	0.219266	0.110298	1	-nan
ENSG00000018408	ENSG00000117009	0.00905639	0.0313919	1	-nan
ENSG00000018408	ENSG00000116871	0.124354	0.0707898	1	-nan
ENSG00000018408	ENSG00000116679	0.20249	0.0925649	1	-nan
ENSG00000018408	ENSG00000116489	0.244687	0.0883819	1	-nan
ENSG00000018408	ENSG00000116285	0.171931	0.121962	1	-nan
ENSG00000018408	ENSG00000115963	0.145733	0.0880754	3	-nan
ENSG00000018408	ENSG00000115457	0.134692	0.0840389	1	-nan
ENSG00000018408	ENSG00000115295	0.0438827	0.0568628	1	-nan
ENSG00000018408	ENSG00000115233	0.198451	0.0483007	1	-nan
ENSG00000018408	ENSG00000115216	0.227147	0.0964079	2	-nan
ENSG00000018408	ENSG00000114416	0.239926	0.076756	1	-nan
ENSG00000018408	ENSG00000112893	0.105804	0.0529926	1	-nan
ENSG00000018408	ENSG00000111859	0.136676	0.132178	3	-nan
ENSG00000018408	ENSG00000111846	0.11098	0.108441	1	-nan
ENSG00000018408	ENSG00000111640	0.13618	-0.152143	1	-nan
ENSG00000018408	ENSG00000111275	0.151731	-0.0255033	1	-nan
ENSG00000018408	ENSG00000111110	0.072849	0.0863353	1	-nan
ENSG00000018408	ENSG00000109814	0.144186	0.0327163	2	-nan
ENSG00000018408	ENSG00000109079	0.103151	0.0628317	1	-nan
ENSG00000018408	ENSG00000108821	0.081058	0.0668276	2	-nan
ENSG00000018408	ENSG00000108528	0.180034	0.0301423	1	-nan
ENSG00000018408	ENSG00000108091	0.216509	0.130715	2	-nan
ENSG00000018408	ENSG00000107099	0.027045	0.0505126	1	-nan
ENSG00000018408	ENSG00000106991	0.03543	0.0285136	2	-nan
ENSG00000018408	ENSG00000106829	0.139249	0.0925729	2	-nan
ENSG00000018408	ENSG00000106615	0.251948	0.0755858	1	-nan
ENSG00000018408	ENSG00000106484	0.0750566	0.0110512	1	-nan
ENSG00000018408	ENSG00000106400	0.234533	0.0152922	1	-nan
ENSG00000018408	ENSG00000080815	0.143869	0.0571253	1	-nan
ENSG00000018408	ENSG00000078401	0.0551132	0.0582542	3	-nan
ENSG00000018408	ENSG00000078269	0.0860576	0.0727414	1	-nan
ENSG00000018408	ENSG00000078098	0.00121302	0.0160356	2	-nan
ENSG00000018408	ENSG00000076944	0.128866	0.0449241	2	-nan
ENSG00000018408	ENSG00000074695	0.250026	0.100358	1	-nan
ENSG00000018408	ENSG00000074410	0.10127	0.0610926	1	-nan
ENSG00000018408	ENSG00000074071	0.196077	0.0160085	1	-nan
ENSG00000018408	ENSG00000073712	0.123976	0.100966	1	-nan
ENSG00000018408	ENSG00000073614	0.190325	0.104739	1	-nan
ENSG00000018408	ENSG00000070444	0.087049	0.0596267	1	-nan
ENSG00000018408	ENSG00000069011	0.0347106	0.0199883	1	-nan
ENSG00000018408	ENSG00000068912	0.145783	0.0535075	1	-nan
ENSG00000018408	ENSG00000068878	0.152694	0.103188	1	-nan
ENSG00000018408	ENSG00000068745	0.201442	0.0412367	2	-nan
ENSG00000018408	ENSG00000066654	0.155796	0.0813882	1	-nan
ENSG00000018408	ENSG00000058272	0.219786	0.106494	1	-nan
ENSG00000018408	ENSG00000057704	0.0621606	0.0478597	1	-nan
ENSG00000018408	ENSG00000054654	0.19713	0.160213	1	-nan
ENSG00000018408	ENSG00000011465	0.0660386	-0.0111901	1	-nan
ENSG00000018408	ENSG00000011105	0.0593628	0.0453247	1	-nan
ENSG00000018408	ENSG00000010626	0.0588415	0.0442069	1	-nan
ENSG00000018408	ENSG00000009790	0.0166877	0.0223115	1	-nan
ENSG00000018408	ENSG00000008517	0.054161	0.0341628	1	-nan
ENSG00000018408	ENSG00000008256	0.0327788	0.0324384	1	-nan
ENSG00000018408	ENSG00000005022	0.193671	-0.0928257	1	-nan
ENSG00000018408	ENSG00000005001	0.0959456	0.0997252	1	-nan
ENSG00000018408	ENSG00000002330	0.20046	0.0547881	1	-nan
ENSG00000018408	ENSG00000002726	7.20203e-07	-0.000659627	1	-nan
ENSG00000018408	ENSG00000005187	0.0978212	0.0563136	1	-nan
ENSG00000018408	ENSG00000006327	0.14037	0.0946207	1	-nan
ENSG00000018408	ENSG00000020577	0.0467827	0.0630961	2	-nan
ENSG00000018408	ENSG00000023572	0.0855752	0.0165739	1	-nan
ENSG00000018408	ENSG00000026025	0.089951	0.0660891	1	-nan
ENSG00000018408	ENSG00000035403	0.183978	0.128685	2	-nan
ENSG00000018408	ENSG00000039560	0.129846	0.112129	2	-nan
ENSG00000018408	ENSG00000046889	0.0425503	0.0547121	1	-nan
ENSG00000018408	ENSG00000049449	0.162977	0.0584538	1	-nan
ENSG00000018408	ENSG00000049759	0.173552	0.0924235	3	-nan
ENSG00000018408	ENSG00000049860	0.14442	0.025852	1	-nan
ENSG00000018408	ENSG00000050405	0.198625	0.0918228	3	-nan
ENSG00000018408	ENSG00000083799	0.0671332	0.0614311	1	-nan
ENSG00000018408	ENSG00000083896	0.266369	0.136828	1	-nan
ENSG00000018408	ENSG00000084234	0.199323	0.110469	1	-nan
ENSG00000018408	ENSG00000087460	0.167821	0.0340696	1	-nan
ENSG00000018408	ENSG00000087495	0.00495643	0.0199508	1	-nan
ENSG00000018408	ENSG00000088970	0.0599467	0.0466851	1	-nan
ENSG00000018408	ENSG00000089009	0.105799	-0.11762	1	-nan
ENSG00000018408	ENSG00000089159	0.111883	0.0675136	1	-nan
ENSG00000018408	ENSG00000091986	0.0359907	0.0213207	1	-nan
ENSG00000018408	ENSG00000096696	0.175033	0.114786	3	-nan
ENSG00000018408	ENSG00000100075	0.178349	0.0609568	1	-nan
ENSG00000018408	ENSG00000100234	0.116618	0.0594506	1	-nan
ENSG00000018408	ENSG00000100321	0.104186	0.0415394	1	-nan
ENSG00000018408	ENSG00000100345	0.233883	0.115006	1	-nan
ENSG00000018408	ENSG00000100644	0.250038	0.118821	1	-nan
ENSG00000018408	ENSG00000101974	0.0404718	0.045752	1	-nan
ENSG00000018408	ENSG00000102109	0.0400398	0.0370595	1	-nan
ENSG00000018408	ENSG00000102760	0.0575029	0.0519412	2	-nan
ENSG00000018408	ENSG00000102882	0.0971813	0.0373352	1	-nan
ENSG00000018408	ENSG00000103534	0.045404	0.0436155	1	-nan
ENSG00000018408	ENSG00000105058	0.228698	0.0203534	2	-nan
ENSG00000018408	ENSG00000105202	0.196991	0.00837464	1	-nan
ENSG00000018408	ENSG00000105281	0.0579033	-0.00852149	1	-nan
ENSG00000018408	ENSG00000105568	0.189456	0.0318513	1	-nan
ENSG00000018408	ENSG00000105849	0.131247	0.0515395	1	-nan
ENSG00000018408	ENSG00000105976	0.139906	0.132364	1	-nan
ENSG00000018408	ENSG00000133316	0.134765	0.0358108	1	-nan
ENSG00000018408	ENSG00000133321	1.6625e-05	0.00704151	1	-nan
ENSG00000018408	ENSG00000133460	0.0310687	0.0119973	1	-nan
ENSG00000018408	ENSG00000134056	0.212844	0.00126467	2	-nan
ENSG00000018408	ENSG00000134278	0.0426002	0.0490596	1	-nan
ENSG00000018408	ENSG00000134531	0.110708	0.0627918	2	-nan
ENSG00000018408	ENSG00000135048	0.122407	0.0901009	1	-nan
ENSG00000018408	ENSG00000135218	0.0338541	0.0567489	2	-nan
ENSG00000018408	ENSG00000135346	0.0336417	0.061988	1	-nan
ENSG00000018408	ENSG00000135414	0.0426298	0.0382178	1	-nan
ENSG00000018408	ENSG00000135441	0.165158	3.85693e-05	1	-nan
ENSG00000018408	ENSG00000135480	0.108873	0.110483	1	-nan
ENSG00000018408	ENSG00000135678	0.0731312	0.09628	1	-nan
ENSG00000018408	ENSG00000136068	0.175656	0.0961924	1	-nan
ENSG00000018408	ENSG00000136240	0.193407	0.0211241	1	-nan
ENSG00000018408	ENSG00000136603	0.172296	0.106636	1	-nan
ENSG00000018408	ENSG00000136754	0.230872	0.100652	1	-nan
ENSG00000018408	ENSG00000136848	0.0763654	0.0651102	1	-nan
ENSG00000018408	ENSG00000137193	0.131159	0.0748664	1	-nan
ENSG00000018408	ENSG00000137440	0.0456504	0.0469519	2	-nan
ENSG00000018408	ENSG00000137509	0.163871	0.0590012	1	-nan
ENSG00000018408	ENSG00000137672	0.00824997	0.0204617	1	-nan
ENSG00000018408	ENSG00000137693	0.256309	0.135577	2	-nan
ENSG00000018408	ENSG00000137955	0.185995	0.0408149	1	-nan
ENSG00000018408	ENSG00000137962	0.117418	0.140175	2	-nan
ENSG00000018408	ENSG00000138162	0.126848	0.0926667	1	-nan
ENSG00000018408	ENSG00000138166	0.111821	0.0820448	2	-nan
ENSG00000018408	ENSG00000138380	0.0163741	0.0236477	1	-nan
ENSG00000018408	ENSG00000138413	0.167417	0.00194851	2	-nan
ENSG00000018408	ENSG00000138760	0.197946	0.062282	1	-nan
ENSG00000018408	ENSG00000138772	0.128334	0.0712221	2	-nan
ENSG00000018408	ENSG00000139044	0.0389757	0.0592813	1	-nan
ENSG00000018408	ENSG00000139514	0.104223	0.0807406	2	-nan
ENSG00000018408	ENSG00000139793	0.162533	0.105718	3	-nan
ENSG00000018408	ENSG00000140379	1.77126e-06	0.00232942	1	-nan
ENSG00000018408	ENSG00000140416	0.172459	0.0747781	1	-nan
ENSG00000018408	ENSG00000140450	0.0378027	0.0136322	1	-nan
ENSG00000018408	ENSG00000140612	0.185474	0.0107582	2	-nan
ENSG00000018408	ENSG00000141076	0.0833394	0.0297583	1	-nan
ENSG00000018408	ENSG00000141510	0.0893881	0.0334671	1	-nan
ENSG00000018408	ENSG00000142534	0.110081	-0.0992708	1	-nan
ENSG00000018408	ENSG00000142627	0.148418	0.11336	2	-nan
ENSG00000018408	ENSG00000142634	0.126345	0.0653878	1	-nan
ENSG00000018408	ENSG00000142871	0.105644	0.117567	2	-nan
ENSG00000018408	ENSG00000143106	0.234477	0.00993255	1	-nan
ENSG00000018408	ENSG00000143320	0.0948415	0.0283635	3	-nan
ENSG00000018408	ENSG00000143507	0.043781	0.0575687	2	-nan
ENSG00000018408	ENSG00000143514	0.131407	0.103757	2	-nan
ENSG00000018408	ENSG00000143543	0.181432	0.0210635	2	-nan
ENSG00000018408	ENSG00000143570	0.17042	0.0487755	1	-nan
ENSG00000018408	ENSG00000144029	0.200058	0.0512434	1	-nan
ENSG00000018408	ENSG00000144136	0.145352	0.0484714	1	-nan
ENSG00000018408	ENSG00000144824	0.079011	0.0560594	1	-nan
ENSG00000018408	ENSG00000145632	0.171434	0.108608	1	-nan
ENSG00000018408	ENSG00000146038	0.109674	0.136492	1	-nan
ENSG00000018408	ENSG00000146242	0.11482	0.0790404	1	-nan
ENSG00000018408	ENSG00000147416	0.139959	0.0517333	1	-nan
ENSG00000018408	ENSG00000147669	0.2506	-0.00108296	1	-nan
ENSG00000018408	ENSG00000148834	0.221499	-0.0540312	1	-nan
ENSG00000018408	ENSG00000148926	0.140395	0.119136	1	-nan
ENSG00000018408	ENSG00000150457	0.098543	0.0839323	1	-nan
ENSG00000018408	ENSG00000150938	0.114172	0.0947954	2	-nan
ENSG00000018408	ENSG00000150991	0.0784535	-0.0520673	1	-nan
ENSG00000018408	ENSG00000151693	0.0564136	0.0711762	2	-nan
ENSG00000018408	ENSG00000151694	0.136419	0.0989837	1	-nan
ENSG00000018408	ENSG00000151914	0.165958	0.0895701	2	-nan
ENSG00000018408	ENSG00000152137	0.118953	0.121418	1	-nan
ENSG00000018408	ENSG00000152661	0.118314	0.021194	1	-nan
ENSG00000018408	ENSG00000154640	0.146578	0.0646605	1	-nan
ENSG00000018408	ENSG00000155096	0.215853	0.0611722	1	-nan
ENSG00000018408	ENSG00000155324	0.135412	0.103427	2	-nan
ENSG00000018408	ENSG00000156273	0.107662	0.0817081	1	-nan
ENSG00000018408	ENSG00000156587	0.124228	0.0176209	1	-nan
ENSG00000018408	ENSG00000156675	0.143525	0.142627	1	-nan
ENSG00000018408	ENSG00000158195	0.270694	0.115075	1	-nan
ENSG00000018408	ENSG00000159128	0.194743	0.0895978	2	-nan
ENSG00000018408	ENSG00000159788	0.082012	0.0426442	1	-nan
ENSG00000018408	ENSG00000160213	0.151651	-0.0301207	1	-nan
ENSG00000018408	ENSG00000160789	0.19273	0.0607102	2	-nan
ENSG00000018408	ENSG00000161281	0.0345684	-0.0260321	1	-nan
ENSG00000018408	ENSG00000162512	0.0496729	0.0364297	1	-nan
ENSG00000018408	ENSG00000162757	0.0332128	0.0364028	1	-nan
ENSG00000018408	ENSG00000163040	1.34272e-05	0.00310555	1	-nan
ENSG00000018408	ENSG00000163430	0.1232	0.0576255	1	-nan
ENSG00000018408	ENSG00000163683	0.203867	0.0266859	1	-nan
ENSG00000018408	ENSG00000164120	0.0863768	0.0427444	1	-nan
ENSG00000018408	ENSG00000164236	0.0187134	0.0337268	3	-nan
ENSG00000018408	ENSG00000164430	4.44648e-06	0.0114397	1	-nan
ENSG00000018408	ENSG00000164692	0.0967433	0.0823331	2	-nan
ENSG00000018408	ENSG00000164904	0.135357	0.0191383	1	-nan
ENSG00000018408	ENSG00000165215	0.0776779	0.0793114	1	-nan
ENSG00000018408	ENSG00000165410	0.123165	0.0381394	1	-nan
ENSG00000018408	ENSG00000165443	0.0469387	0.0539249	1	-nan
ENSG00000018408	ENSG00000165704	0.130077	0.0353032	2	-nan
ENSG00000018408	ENSG00000166128	0.0632261	0.0375703	1	-nan
ENSG00000018408	ENSG00000166848	0.207635	0.0731039	1	-nan
ENSG00000018408	ENSG00000167346	0.0157606	0.0470182	1	-nan
ENSG00000018408	ENSG00000167553	0.210828	0.053984	1	-nan
ENSG00000018408	ENSG00000167642	0.138579	0.0449568	1	-nan
ENSG00000018408	ENSG00000167644	0.152295	0.0289828	2	-nan
ENSG00000018408	ENSG00000167671	0.137712	0.0223836	2	-nan
ENSG00000018408	ENSG00000167721	0.0953626	0.0492377	1	-nan
ENSG00000018408	ENSG00000167757	0.0585294	0.0365161	1	-nan
ENSG00000018408	ENSG00000167969	0.169226	0.0841933	1	-nan
ENSG00000018408	ENSG00000168036	0.214594	0.0572371	1	-nan
ENSG00000018408	ENSG00000168056	0.119441	0.0587318	1	-nan
ENSG00000018408	ENSG00000168140	0.0611367	0.0820666	1	-nan
ENSG00000018408	ENSG00000168528	0.192015	0.0849861	1	-nan
ENSG00000018408	ENSG00000168564	0.153204	0.113409	2	-nan
ENSG00000018408	ENSG00000168758	0.0487511	0.0425312	1	-nan
ENSG00000018408	ENSG00000168769	0.07154	0.0890409	1	-nan
ENSG00000018408	ENSG00000169550	0.026247	0.035046	2	-nan
ENSG00000018408	ENSG00000169683	1.79562e-05	0.0113307	1	-nan
ENSG00000018408	ENSG00000169710	0.0709943	0.0360296	1	-nan
ENSG00000018408	ENSG00000169715	0.0746509	-0.0368572	2	-nan
ENSG00000018408	ENSG00000170175	0.0299506	0.00283137	1	-nan
ENSG00000018408	ENSG00000170373	7.2171e-05	0.0112145	2	-nan
ENSG00000018408	ENSG00000171476	0.0399179	0.0367998	1	-nan
ENSG00000018408	ENSG00000171530	0.241413	-0.0718301	1	-nan
ENSG00000018408	ENSG00000171621	0.114003	0.0993432	1	-nan
ENSG00000018408	ENSG00000172456	0.0861398	0.0451105	1	-nan
ENSG00000018408	ENSG00000173166	0.111408	0.103955	1	-nan
ENSG00000018408	ENSG00000173207	4.48087e-05	0.00146102	2	-nan
ENSG00000018408	ENSG00000173542	0.0801136	0.0771537	1	-nan
ENSG00000175602	ENSG00000277443	0.185097	0.0792599	1	-nan
ENSG00000175602	ENSG00000273899	0.031341	0.0271762	1	-nan
ENSG00000175602	ENSG00000265972	0.143629	0.0135684	2	-nan
ENSG00000175602	ENSG00000256235	0.0768552	0.0718796	2	-nan
ENSG00000175602	ENSG00000250479	0.24305	0.145013	1	-nan
ENSG00000175602	ENSG00000244754	0.272715	0.0390009	2	-nan
ENSG00000175602	ENSG00000243927	0.273856	0.0610603	1	-nan
ENSG00000175602	ENSG00000240583	1.6625e-05	-0.00078084	1	-nan
ENSG00000175602	ENSG00000240230	0.136378	0.0487325	1	-nan
ENSG00000175602	ENSG00000214413	0.123963	0.0492452	2	-nan
ENSG00000175602	ENSG00000212907	0.150578	0.183565	1	-nan
ENSG00000175602	ENSG00000206073	0.0178876	0.0309997	1	-nan
ENSG00000175602	ENSG00000205076	0.0257352	0.0535432	2	-nan
ENSG00000175602	ENSG00000204217	0.109458	0.0263302	1	-nan
ENSG00000175602	ENSG00000198840	0.131624	0.205127	1	-nan
ENSG00000175602	ENSG00000198832	0.0692949	0.0419222	1	-nan
ENSG00000175602	ENSG00000198695	0.173132	0.136773	1	-nan
ENSG00000175602	ENSG00000198355	0.190675	0.104536	1	-nan
ENSG00000175602	ENSG00000198168	0.194601	0.0448968	1	-nan
ENSG00000175602	ENSG00000198157	0.116961	0.0611835	1	-nan
ENSG00000175602	ENSG00000197102	0.184552	0.0777674	1	-nan
ENSG00000175602	ENSG00000197061	0.179644	0.152649	1	-nan
ENSG00000175602	ENSG00000196792	0.115682	0.0291341	1	-nan
ENSG00000175602	ENSG00000196730	1.52097e-07	-0.0074319	1	-nan
ENSG00000175602	ENSG00000196565	0.00946511	-0.00799924	1	-nan
ENSG00000175602	ENSG00000189180	0.142597	0.0440496	1	-nan
ENSG00000175602	ENSG00000189159	0.213622	0.0665234	1	-nan
ENSG00000175602	ENSG00000189067	0.221891	0.0374223	1	-nan
ENSG00000175602	ENSG00000188373	0.0298854	0.042959	1	-nan
ENSG00000175602	ENSG00000187837	0.147362	0.0871677	1	-nan
ENSG00000175602	ENSG00000187498	7.63772e-06	-0.0125665	1	-nan
ENSG00000175602	ENSG00000187231	0.0982876	0.0220188	2	-nan
ENSG00000175602	ENSG00000186081	0.0730467	0.141244	1	-nan
ENSG00000175602	ENSG00000185813	0.0850054	0.0551624	1	-nan
ENSG00000175602	ENSG00000185551	0.0995548	0.0317315	1	-nan
ENSG00000175602	ENSG00000185222	0.273069	-0.0676897	1	-nan
ENSG00000175602	ENSG00000185201	0.167864	0.0506352	1	-nan
ENSG00000175602	ENSG00000183087	0.14342	0.106719	2	-nan
